cust_id,transformer_id,timestamp,kw_usage,voltage,current,pf,short_circuit,meter_reset,meter_reverse
CUST0000,T1,2025-12-28 23:47:55.727415,0.43807888149124524,216.27879337489927,1.5665256643661005,0.7503382556437259,0,0,0
CUST0000,T1,2025-12-29 00:02:55.727415,0.5643756964875142,230.08155430702925,1.9248628140244979,0.8828475369822544,0,0,0
CUST0000,T1,2025-12-29 00:17:55.727415,0.8693851534410251,224.3104935158677,1.8340904987967361,0.830480077411545,0,0,0
CUST0000,T1,2025-12-29 00:32:55.727415,0.9777062222662825,234.37817232972736,1.7733881037912442,0.7500811879394575,0,0,0
CUST0000,T1,2025-12-29 00:47:55.727415,0.8642865625051944,223.96853734870888,1.9621416835912275,0.8446372371818652,0,0,0
CUST0000,T1,2025-12-29 01:02:55.727415,0.8068832497895523,208.2398474203765,2.1029150274551434,0.9136846929073328,0,0,0
CUST0000,T1,2025-12-29 01:17:55.727415,0.7697921671493426,213.3281004083305,1.8810655617033234,0.7888870473479419,0,0,0
CUST0000,T1,2025-12-29 01:32:55.727415,0.5343085081937149,234.9781915327419,1.6477832742828498,0.7851773363413064,0,0,0
CUST0000,T1,2025-12-29 01:47:55.727415,0.6860440645882586,216.991049680673,2.983285546419461,0.9282851851620874,0,0,0
CUST0000,T1,2025-12-29 02:02:55.727415,0.7378851520752429,230.03433591528966,1.9824056919859938,0.7994479475019319,0,0,0
CUST0000,T1,2025-12-29 02:17:55.727415,1.0414373515109836,222.39801155937386,1.6955616938109654,0.8043430214164369,0,0,0
CUST0000,T1,2025-12-29 02:32:55.727415,0.8987365641808926,207.94894660023874,2.113527042404704,0.8315198739333173,0,0,0
CUST0000,T1,2025-12-29 02:47:55.727415,0.4774048751946536,208.48307505147736,2.1421196644243006,0.9213464064607868,0,0,1
CUST0000,T1,2025-12-29 03:02:55.727415,0.8948297001461594,211.74730288051796,1.8349348200830553,0.8592264619467678,0,0,0
CUST0000,T1,2025-12-29 03:17:55.727415,0.752996450183937,219.0930753561313,1.7371508102764137,0.8308633338275274,0,0,0
CUST0000,T1,2025-12-29 03:32:55.727415,0.6946285062060086,221.72438216156354,1.8747879840039334,0.7554204092680625,0,0,0
CUST0000,T1,2025-12-29 03:47:55.727415,0.9523481640353739,210.05953936174058,1.7795506022869398,0.9022459415788053,0,0,0
CUST0000,T1,2025-12-29 04:02:55.727415,1.0362128107663906,216.2968046899542,2.3532202112819576,0.8803509310487778,0,0,0
CUST0000,T1,2025-12-29 04:17:55.727415,1.0162689300904402,204.4805214242056,2.0420984469265955,0.8898929942492302,0,0,0
CUST0000,T1,2025-12-29 04:32:55.727415,0.6621694016226727,223.84270247472654,1.7000559214043713,0.9416345676411791,0,0,0
CUST0000,T1,2025-12-29 04:47:55.727415,0.7681704310969575,227.01805827747282,2.4511676026297193,0.7742110130134631,0,0,0
CUST0000,T1,2025-12-29 05:02:55.727415,0.8962655925479132,218.43833718408865,2.0046568233793707,0.9199151253999154,0,0,0
CUST0000,T1,2025-12-29 05:17:55.727415,1.0251219316916722,230.8632781032755,2.189000338297357,0.8967590608026783,0,0,0
CUST0000,T1,2025-12-29 05:32:55.727415,0.7341780586981423,221.01430961612678,1.876727303304795,0.8036791076098451,0,0,0
CUST0000,T1,2025-12-29 05:47:55.727415,0.7928811109344369,226.92677939894068,1.9533883513932977,0.8257978608256528,0,0,0
CUST0000,T1,2025-12-29 06:02:55.727415,0.6087459114659948,200.4571539272144,1.3134113419028912,0.8902367500664403,0,0,0
CUST0000,T1,2025-12-29 06:17:55.727415,0.5907715814510662,219.351789679867,2.27703893772725,0.8481642670157172,0,0,0
CUST0000,T1,2025-12-29 06:32:55.727415,0.9925180707460399,223.79382012656976,2.0796850445680715,0.8561843862291535,0,0,0
CUST0000,T1,2025-12-29 06:47:55.727415,1.101260911981365,223.81852834941463,1.854502728937625,0.7885168586903035,0,0,0
CUST0000,T1,2025-12-29 07:02:55.727415,0.8156108819511336,214.48572127449214,1.9704724551514914,0.9453214045766113,0,0,0
CUST0000,T1,2025-12-29 07:17:55.727415,1.0307194858456052,214.5658164139833,2.0242086017304834,0.9448589862205475,0,0,0
CUST0000,T1,2025-12-29 07:32:55.727415,0.9023401112767272,229.93249206810253,2.4503573674135497,0.843879388986102,0,0,0
CUST0000,T1,2025-12-29 07:47:55.727415,0.7009889553461754,231.59026053316177,2.2766253280603754,0.764816434051128,0,0,0
CUST0000,T1,2025-12-29 08:02:55.727415,0.9022920273688831,221.23882301591703,2.345705167221576,0.9081481659686839,0,0,0
CUST0000,T1,2025-12-29 08:17:55.727415,1.1376202195603942,214.3782384182637,2.159561094921156,0.898017861096909,0,0,0
CUST0000,T1,2025-12-29 08:32:55.727415,0.8228476984452101,222.61198163973927,2.06812182842034,0.7962952469112051,0,0,0
CUST0000,T1,2025-12-29 08:47:55.727415,1.1429416374300017,230.53553844827232,1.9154047602591613,0.8795269446804961,0,0,0
CUST0000,T1,2025-12-29 09:02:55.727415,0.30606388544925145,213.3780645847972,2.2974240073369967,0.8077221176611683,0,0,0
CUST0000,T1,2025-12-29 09:17:55.727415,0.9943934071422451,232.1622596266891,1.9965273081832515,0.7579721568367226,0,0,0
CUST0000,T1,2025-12-29 09:32:55.727415,0.8474223199148346,230.85395712126694,2.12137917995663,0.7580463346289232,0,0,0
CUST0000,T1,2025-12-29 09:47:55.727415,0.7702114361740269,226.97641986859833,2.120245797116431,0.8483451604382026,0,0,0
CUST0000,T1,2025-12-29 10:02:55.727415,0.8483650615743008,236.41246129295195,1.714053429296135,0.8076435590722911,0,0,0
CUST0000,T1,2025-12-29 10:17:55.727415,0.4324991233470218,219.09555830217693,1.8983998259870372,0.9476238429563508,0,0,0
CUST0000,T1,2025-12-29 10:32:55.727415,0.786078528699698,213.2818114395854,2.352332316595768,0.9019981072122034,0,0,0
CUST0000,T1,2025-12-29 10:47:55.727415,0.9014354205695496,217.18539008688103,2.0736578461305974,0.7816756327610465,0,0,0
CUST0000,T1,2025-12-29 11:02:55.727415,1.1255917152155037,219.40047890009416,2.3407733335616614,0.8933206651983582,0,0,0
CUST0000,T1,2025-12-29 11:17:55.727415,0.7263588626124708,221.14139737132038,2.44151283468683,0.9258652510292952,0,0,0
CUST0000,T1,2025-12-29 11:32:55.727415,0.6683141856885628,202.2460751775016,2.0221914049990652,0.8065677966565653,0,0,0
CUST0000,T1,2025-12-29 11:47:55.727415,0.7296614975502931,219.83300749483732,2.030319959750115,0.8603834834141622,0,0,0
CUST0000,T1,2025-12-29 12:02:55.727415,1.0130933298076152,205.87444039240577,2.0482116963109864,0.9051088950198517,0,0,0
CUST0000,T1,2025-12-29 12:17:55.727415,0.8957631281991373,226.96155244430372,2.469973049659516,0.946163627731957,0,0,0
CUST0000,T1,2025-12-29 12:32:55.727415,0.7240608655137926,229.4985358615059,2.3440813472297566,0.8551902173615122,0,0,0
CUST0000,T1,2025-12-29 12:47:55.727415,0.9326663928898716,222.51201027811248,1.4901374197977397,0.8177122468102863,0,0,0
CUST0000,T1,2025-12-29 13:02:55.727415,0.8494284161368084,217.59010087760268,2.467853663858821,0.9244766034797072,0,0,0
CUST0000,T1,2025-12-29 13:17:55.727415,1.0237419043737783,225.98322570432748,1.4357314260287577,0.924515846521418,0,0,0
CUST0000,T1,2025-12-29 13:32:55.727415,0.6896022874917299,215.46376688941498,1.610927148679435,0.8631856123831874,0,0,0
CUST0000,T1,2025-12-29 13:47:55.727415,0.7644804769476468,233.38318117619994,1.6591400037488966,0.8007954678827085,0,0,0
CUST0000,T1,2025-12-29 14:02:55.727415,0.7515912756407688,211.5918521018209,1.8072854385660588,0.8777877404720024,0,0,0
CUST0000,T1,2025-12-29 14:17:55.727415,0.5373099166407767,213.29113044987074,1.9886704563852138,0.8643845384701477,0,0,0
CUST0000,T1,2025-12-29 14:32:55.727415,0.8892369616801156,212.86964232894812,2.374506806232248,0.7598088501551999,0,0,0
CUST0000,T1,2025-12-29 14:47:55.727415,0.8822239607031782,205.41155062256408,2.085075924190631,0.8773235756011784,0,0,0
CUST0000,T1,2025-12-29 15:02:55.727415,0.8310355975956926,233.5135708452726,2.683296956275106,0.8792681217781045,0,0,0
CUST0000,T1,2025-12-29 15:17:55.727415,0.783095479592171,223.50486213153874,1.5824153564706407,0.7851280140888613,0,0,0
CUST0001,T1,2025-12-28 14:32:55.727415,1.6131102209679533,226.10403370618866,2.3225004673190983,0.9112976987587533,0,0,0
CUST0001,T1,2025-12-28 14:47:55.727415,1.8120553048249644,211.19935808267263,1.9288760203694708,0.8844681594702026,0,0,0
CUST0001,T1,2025-12-28 15:02:55.727415,1.8276414660726823,212.9844704272846,2.3729324415382513,0.7942734400147979,0,0,0
CUST0001,T1,2025-12-28 15:17:55.727415,1.7357289155337123,215.41191993218763,1.8015564013128724,0.7694383997243643,0,0,0
CUST0001,T1,2025-12-28 15:32:55.727415,1.8639272270448344,229.10921065791138,2.3951365982084063,0.8984538029530631,0,0,0
CUST0001,T1,2025-12-28 15:47:55.727415,1.976994540740944,219.752986071939,1.880289596524099,0.9401110339702854,0,0,0
CUST0001,T1,2025-12-28 16:02:55.727415,2.273421549620142,247.5419236220156,1.8791502312319848,0.7879617124322159,0,0,0
CUST0001,T1,2025-12-28 16:17:55.727415,1.931099931944404,226.23472557559668,2.0510880889344167,0.9073589180909233,0,0,0
CUST0001,T1,2025-12-28 16:32:55.727415,1.947694447522589,214.87399497858698,2.2833711199309272,0.7795108359882887,0,1,0
CUST0001,T1,2025-12-28 16:47:55.727415,1.8812951862248029,214.39501495306394,1.844545793604009,0.8822115285194634,0,0,0
CUST0001,T1,2025-12-28 17:02:55.727415,1.512430126318228,214.6812583961635,2.2624992878268295,0.8991330550067991,0,0,0
CUST0001,T1,2025-12-28 17:17:55.727415,1.890881594288193,209.18611848895176,2.020370687391166,0.9428052366244057,0,0,0
CUST0001,T1,2025-12-28 17:32:55.727415,1.9082304113662416,225.010569591491,1.4492002701986717,0.7631364466640228,0,0,0
CUST0001,T1,2025-12-28 17:47:55.727415,2.3888327918750933,220.76767464960122,2.0602325480282104,0.8903558837092131,0,0,0
CUST0001,T1,2025-12-28 18:02:55.727415,1.8577121764218116,223.86107660983888,1.9676831387725822,0.8177863237670351,0,0,0
CUST0001,T1,2025-12-28 18:17:55.727415,1.9564938378447587,216.99871410143635,1.9236547118163831,0.9345970071468769,0,0,0
CUST0001,T1,2025-12-28 18:32:55.727415,1.8892420154369876,229.64496997183082,2.101502272262231,0.815929196283241,0,0,0
CUST0001,T1,2025-12-28 18:47:55.727415,1.66244876185413,222.12546046402684,2.0509378779439382,0.8813472605976304,0,0,0
CUST0001,T1,2025-12-28 19:02:55.727415,2.1247489322810402,212.34345120005057,2.197823715121004,0.9190310322656716,0,0,0
CUST0001,T1,2025-12-28 19:17:55.727415,2.046570975915391,222.01123772253771,1.8539686278093541,0.8905397545731208,0,0,1
CUST0001,T1,2025-12-28 19:32:55.727415,2.0543907587866457,231.70469186224176,1.9404956814631351,0.8766344025311027,0,0,0
CUST0001,T1,2025-12-28 19:47:55.727415,1.7143068784190885,218.33070860576413,1.759779849454487,0.9053671239933482,0,0,0
CUST0001,T1,2025-12-28 20:02:55.727415,2.176743231565256,207.69688006667047,2.1230042533514832,0.8823877385616522,0,0,0
CUST0001,T1,2025-12-28 20:17:55.727415,1.61581415681958,223.9482796982953,1.9496751240782977,0.8856972509520266,0,0,0
CUST0001,T1,2025-12-28 20:32:55.727415,2.01355578813809,216.41248326985973,1.8277447453805744,0.8011039008042918,0,0,0
CUST0001,T1,2025-12-28 20:47:55.727415,2.334275494540032,212.81882856493638,2.2097522805376766,0.9166708404839756,0,0,0
CUST0001,T1,2025-12-28 21:02:55.727415,1.6980771043518985,222.43725920017786,2.1851610295393473,0.7730346745327596,0,0,0
CUST0001,T1,2025-12-28 21:17:55.727415,1.782924823457482,229.6513538836124,2.2343010515898047,0.8677742576605824,0,0,0
CUST0001,T1,2025-12-28 21:32:55.727415,1.9161146423955644,216.69747824524217,1.651087978838225,0.7728053279677105,0,0,0
CUST0001,T1,2025-12-28 21:47:55.727415,1.7954892385547965,237.23599699836717,2.2122951503961925,0.7792888436555389,0,0,0
CUST0001,T1,2025-12-28 22:02:55.727415,1.5860516831648097,222.59370501035937,2.277581079353545,0.9008891650493971,0,0,0
CUST0001,T1,2025-12-28 22:17:55.727415,1.9098969643392416,222.4269138562625,2.472078790806437,0.8754434813799543,0,0,0
CUST0001,T1,2025-12-28 22:32:55.727415,1.6837236266328153,216.26907774868533,1.5363571799234537,0.8120815701212621,0,0,0
CUST0001,T1,2025-12-28 22:47:55.727415,1.9909028555050725,232.66553611791127,2.006770128429508,0.8608632742676607,0,0,0
CUST0001,T1,2025-12-28 23:02:55.727415,1.7122995225312756,232.21263613725324,1.8248325265229481,0.7801722153391277,0,0,0
CUST0001,T1,2025-12-28 23:17:55.727415,2.2061712503815443,212.4787830072683,2.0028294238133086,0.7995487447196569,0,0,0
CUST0001,T1,2025-12-28 23:32:55.727415,1.739533710910789,212.53215712921872,1.8110117643532933,0.8176734293682839,0,0,0
CUST0001,T1,2025-12-28 23:47:55.727415,1.8317720661369012,223.4198608763184,2.335277659995821,0.9312685394327354,0,0,0
CUST0001,T1,2025-12-29 00:02:55.727415,2.05888781285197,212.43113826070277,1.8626904086964566,0.9376004399131521,0,0,0
CUST0001,T1,2025-12-29 00:17:55.727415,1.6500115060912453,233.02949752561278,2.6481051333334045,0.8870828880555153,0,0,0
CUST0001,T1,2025-12-29 00:32:55.727415,1.9416763562988621,217.02495298551622,1.790590718182095,0.9395336535068693,0,0,0
CUST0001,T1,2025-12-29 00:47:55.727415,2.157612920234522,210.4346874015193,2.1577274596216798,0.8253439741645049,0,0,0
CUST0001,T1,2025-12-29 01:02:55.727415,1.5746877224657907,225.08278458517484,1.9455531356090534,0.8852725844377065,0,0,0
CUST0001,T1,2025-12-29 01:17:55.727415,1.933111141084497,226.1896996404206,2.0253487440354583,0.9117247742181572,0,0,0
CUST0001,T1,2025-12-29 01:32:55.727415,1.948160928227721,219.2677641455027,1.87134357166393,0.9432536306411894,0,0,0
CUST0001,T1,2025-12-29 01:47:55.727415,2.0525489437334983,210.4380964061043,2.4322334771426766,0.7705179463496818,0,0,0
CUST0001,T1,2025-12-29 02:02:55.727415,1.6487942272024199,224.9656636819163,1.399473272325901,0.7944076013813961,0,0,0
CUST0001,T1,2025-12-29 02:17:55.727415,1.632093046761181,207.68817404920068,1.9337554952821616,0.9361651809499906,0,0,0
CUST0001,T1,2025-12-29 02:32:55.727415,2.000572682501416,213.0254942152011,2.558403765452216,0.7777585383636373,0,0,1
CUST0001,T1,2025-12-29 02:47:55.727415,1.9555813040246735,212.23896693534493,2.3820770649425542,0.8954469570649863,0,0,0
CUST0001,T1,2025-12-29 03:02:55.727415,1.9462829394472116,217.134110164668,1.7997948889672242,0.8414227233272897,0,0,0
CUST0001,T1,2025-12-29 03:17:55.727415,1.9654740112774314,215.8645462424364,1.9054550904045469,0.7981128477613086,0,0,0
CUST0001,T1,2025-12-29 03:32:55.727415,1.7601794250623382,220.72593002380816,1.8935976003669146,0.877134158293726,0,0,0
CUST0001,T1,2025-12-29 03:47:55.727415,1.942635108810237,226.04354070265558,2.3224943716878084,0.9043002748219717,0,0,0
CUST0001,T1,2025-12-29 04:02:55.727415,1.9547988640377725,223.38623529476675,1.9402282437823242,0.8763471695516676,0,0,0
CUST0001,T1,2025-12-29 04:17:55.727415,1.7533140857727627,219.17796507786082,2.727873097315847,0.8586061395308372,0,0,0
CUST0001,T1,2025-12-29 04:32:55.727415,2.2693392716069876,211.04338283699735,2.2817962689495603,0.7748950016488767,0,0,0
CUST0001,T1,2025-12-29 04:47:55.727415,1.9909509535603938,228.83027057227892,2.4839367818337226,0.8495046784987255,0,0,0
CUST0001,T1,2025-12-29 05:02:55.727415,1.6579236699375066,223.38356955856017,2.296796259943974,0.8590948794689274,0,0,0
CUST0001,T1,2025-12-29 05:17:55.727415,2.027495091104802,213.31696427109762,1.8774317690218778,0.8203093967543984,0,0,0
CUST0001,T1,2025-12-29 05:32:55.727415,1.701248035332572,203.91053465343734,1.6463215585453974,0.885882121562938,0,0,0
CUST0001,T1,2025-12-29 05:47:55.727415,2.053601290126527,217.02738262011434,2.0876362671485933,0.885812411382679,0,0,0
CUST0001,T1,2025-12-29 06:02:55.727415,2.127903485179517,222.15607313481055,1.8502518603844067,0.7999223306186796,0,0,0
CUST0001,T1,2025-12-29 06:17:55.727415,1.732047905707694,216.46152466153376,1.8342545320536259,0.8392546224811233,0,0,0
CUST0001,T1,2025-12-29 06:32:55.727415,2.0888595952269005,219.86234827162085,2.331385282839266,0.929735806157246,0,0,0
CUST0001,T1,2025-12-29 06:47:55.727415,1.9787405547653358,226.96931915027588,1.9160227517393642,0.8584342722451125,0,0,0
CUST0001,T1,2025-12-29 07:02:55.727415,2.0605964013769342,228.2051940143768,1.7561149189769567,0.7777753744076732,0,0,0
CUST0001,T1,2025-12-29 07:17:55.727415,2.2755429659088255,210.8367724067968,2.068497391208355,0.7672430963303866,0,0,0
CUST0001,T1,2025-12-29 07:32:55.727415,1.8471067461774622,221.52772408221526,1.9195162045328593,0.8189029561405399,0,0,0
CUST0001,T1,2025-12-29 07:47:55.727415,1.7454371365065384,209.64290372700154,1.786221351223511,0.8145321502309111,0,0,0
CUST0001,T1,2025-12-29 08:02:55.727415,1.7182814834529316,210.62114083018002,2.029909773172171,0.8105649212217751,0,0,0
CUST0001,T1,2025-12-29 08:17:55.727415,1.7330223123849486,227.79792678664555,2.3436249206472946,0.8627236068862592,0,0,0
CUST0001,T1,2025-12-29 08:32:55.727415,1.8807640274952153,224.58698135066481,2.333762309117595,0.8333173567326492,0,0,0
CUST0001,T1,2025-12-29 08:47:55.727415,1.964414764341365,218.80156217156662,2.13551333277259,0.7645946051010691,0,0,0
CUST0001,T1,2025-12-29 09:02:55.727415,1.9515225292440401,209.67291241651276,1.6575168078544829,0.8968399509609093,0,0,0
CUST0001,T1,2025-12-29 09:17:55.727415,2.061621019185241,215.94675485253293,1.8255131596747876,0.8034943348908364,0,0,0
CUST0001,T1,2025-12-29 09:32:55.727415,1.8987847477536177,215.86619817767024,1.739595997920319,0.8655374075787192,0,0,0
CUST0001,T1,2025-12-29 09:47:55.727415,2.1868911848094994,220.40317382353263,2.4633307175959107,0.943337326110495,0,0,0
CUST0001,T1,2025-12-29 10:02:55.727415,1.843253002730445,219.4044469380376,2.1499607888981775,0.8573381498577853,0,0,0
CUST0001,T1,2025-12-29 10:17:55.727415,2.4402182026959602,233.22236139228016,1.8848943228661157,0.8640563287762059,0,0,0
CUST0001,T1,2025-12-29 10:32:55.727415,2.0213178389310373,220.24789833243463,2.105361806731703,0.9450165630827567,0,0,0
CUST0001,T1,2025-12-29 10:47:55.727415,1.7247528580947797,211.58609504977687,2.0000419962945806,0.7774072747135041,0,0,0
CUST0001,T1,2025-12-29 11:02:55.727415,1.6820058697658138,223.01003151740878,1.7711772677662234,0.7825004091753879,0,0,0
CUST0001,T1,2025-12-29 11:17:55.727415,1.9926788524266734,206.92190866381782,2.0571446535974736,0.8099581129474828,0,0,0
CUST0001,T1,2025-12-29 11:32:55.727415,1.851491812312866,234.82740445045275,1.6028656397420877,0.9065807982862842,0,0,0
CUST0001,T1,2025-12-29 11:47:55.727415,2.0389844681964546,221.38192727924928,2.1746257371120796,0.9182334249916528,0,0,0
CUST0001,T1,2025-12-29 12:02:55.727415,1.9908318942927452,210.3800988891102,1.4203749332414626,0.832075481864541,0,0,0
CUST0001,T1,2025-12-29 12:17:55.727415,1.8816185868466617,223.45165672400253,1.7650136698434944,0.8150099068852109,0,0,0
CUST0001,T1,2025-12-29 12:32:55.727415,1.7268256257643553,216.64876036286861,2.501591286637001,0.8786618199998922,0,0,0
CUST0001,T1,2025-12-29 12:47:55.727415,1.5932149244408633,212.12780581639356,1.8535021713513964,0.791455558970928,0,0,0
CUST0001,T1,2025-12-29 13:02:55.727415,1.806881378964632,216.4593697619018,2.1465407998514654,0.9460321074642724,0,0,0
CUST0001,T1,2025-12-29 13:17:55.727415,2.067464128242731,215.96294659226163,2.1686099230898632,0.838475222372967,0,0,0
CUST0001,T1,2025-12-29 13:32:55.727415,1.939003118204077,227.90509245066522,2.1170256510888343,0.8731354068828985,0,0,0
CUST0001,T1,2025-12-29 13:47:55.727415,1.6470366136356387,221.17667149823336,1.607440401727519,0.8934716112500487,0,0,1
CUST0001,T1,2025-12-29 14:02:55.727415,1.9308205545482726,229.74677971426013,1.262545740620386,0.9256799243028456,0,0,0
CUST0001,T1,2025-12-29 14:17:55.727415,1.9732478453238036,213.06885130196193,2.082077088729099,0.8946235356484846,0,0,0
CUST0001,T1,2025-12-29 14:32:55.727415,1.7194128821378096,226.3648908708254,1.8949446912175756,0.9373217489555525,0,0,0
CUST0001,T1,2025-12-29 14:47:55.727415,1.9269293905671419,221.174234420741,1.9796102452215807,0.7725293522040309,0,0,0
CUST0001,T1,2025-12-29 15:02:55.727415,1.9078261130672363,203.64857135167546,2.346227439985858,0.9014565500515122,0,0,0
CUST0001,T1,2025-12-29 15:17:55.727415,1.6675903098119116,229.25830810942173,1.8112261778330856,0.8147203340170166,0,0,0
CUST0002,T1,2025-12-28 14:32:55.727415,2.016399259255552,210.19138244883655,2.105781570388864,0.7736449695607945,0,0,0
CUST0002,T1,2025-12-28 14:47:55.727415,2.0569986924595423,217.0606991715798,2.3037963016154204,0.8729250896287698,0,0,0
CUST0002,T1,2025-12-28 15:02:55.727415,2.1614520358209504,228.62364650323647,1.9039173229676936,0.8441656153758623,0,0,0
CUST0002,T1,2025-12-28 15:17:55.727415,2.155602197592876,205.86873445269086,1.9074832443210632,0.765620544429488,0,0,0
CUST0002,T1,2025-12-28 15:32:55.727415,1.6693079135944768,220.1762365361007,1.7317887786374828,0.8540683082369573,0,0,0
CUST0002,T1,2025-12-28 15:47:55.727415,1.7572767792028707,208.53405809137186,2.290670217734948,0.8526495686403283,0,0,0
CUST0002,T1,2025-12-28 16:02:55.727415,2.047848840627627,235.22179711498353,1.708244050903936,0.8991608965663631,0,0,0
CUST0002,T1,2025-12-28 16:17:55.727415,2.0475989773683367,214.58623734918277,2.129526998656011,0.9485713197161758,0,0,0
CUST0002,T1,2025-12-28 16:32:55.727415,2.047851324447105,214.62076393794771,2.180742186536498,0.8807068196837404,0,0,0
CUST0002,T1,2025-12-28 16:47:55.727415,2.7153880853168397,221.45454073717448,1.649921204383977,0.8846999715553134,0,0,0
CUST0002,T1,2025-12-28 17:02:55.727415,2.0590198893245284,214.70023328086808,2.1305413386333902,0.9118956367078388,0,0,0
CUST0002,T1,2025-12-28 17:17:55.727415,2.171954915222015,224.52295090084047,1.9343051693563882,0.7934538420355106,0,0,0
